Date,Long,Short,L/S
"2024-04-17T05:30:00Z","63.61","36.39","1.748"
"2024-04-17T05:15:00Z","63.92","36.08","1.7716"
"2024-04-17T05:00:00Z","63.93","36.07","1.7724"
"2024-04-17T04:45:00Z","64.22","35.78","1.7949"
"2024-04-17T04:30:00Z","64.35","35.65","1.805"
"2024-04-17T04:15:00Z","64.47","35.53","1.8145"
"2024-04-17T04:00:00Z","64.33","35.67","1.8035"
"2024-04-17T03:45:00Z","64.22","35.78","1.7949"
"2024-04-17T03:30:00Z","64.36","35.64","1.8058"
"2024-04-17T03:15:00Z","64.53","35.47","1.8193"
"2024-04-17T03:00:00Z","64.5","35.5","1.8169"
"2024-04-17T02:45:00Z","64.55","35.449999999999996","1.8209"
"2024-04-17T02:30:00Z","64.19","35.809999999999995","1.7925"
"2024-04-17T02:15:00Z","64.24","35.76","1.7964"
"2024-04-17T02:00:00Z","64.19","35.809999999999995","1.7925"
"2024-04-17T01:45:00Z","64.25999999999999","35.74","1.798"
"2024-04-17T01:30:00Z","64.4","35.6","1.809"
"2024-04-17T01:15:00Z","64.34","35.66","1.8043"
"2024-04-17T01:00:00Z","64.48","35.52","1.8153"
"2024-04-17T00:45:00Z","64.27000000000001","35.730000000000004","1.7988"
"2024-04-17T00:30:00Z","64.32","35.68","1.8027"
"2024-04-17T00:15:00Z","64.14","35.86","1.7886"
"2024-04-17T00:00:00Z","64.3","35.699999999999996","1.8011"
"2024-04-16T23:45:00Z","64.42999999999999","35.57","1.8114"
"2024-04-16T23:30:00Z","64.48","35.52","1.8153"
"2024-04-16T23:15:00Z","64.42","35.58","1.8106"
"2024-04-16T23:00:00Z","64.53","35.47","1.8193"
"2024-04-16T22:45:00Z","64.5","35.5","1.8169"
"2024-04-16T22:30:00Z","64.63","35.370000000000005","1.8273"
"2024-04-16T22:15:00Z","64.73","35.27","1.8353"
"2024-04-16T22:00:00Z","64.94","35.06","1.8523"
"2024-04-16T21:45:00Z","65.08","34.92","1.8637"
"2024-04-16T21:30:00Z","65.19","34.81","1.8727"
"2024-04-16T21:15:00Z","65.8","34.2","1.924"
"2024-04-16T21:00:00Z","65.85","34.150000000000006","1.9283"
"2024-04-16T20:45:00Z","65.93","34.07","1.9351"
"2024-04-16T20:30:00Z","66.0","34.0","1.9412"
"2024-04-16T20:15:00Z","66.10000000000001","33.900000000000006","1.9499"
"2024-04-16T20:00:00Z","66.14999999999999","33.85","1.9542"
"2024-04-16T19:45:00Z","66.08000000000001","33.92","1.9481"
"2024-04-16T19:30:00Z","66.09","33.910000000000004","1.949"
"2024-04-16T19:15:00Z","66.17","33.83","1.956"
"2024-04-16T19:00:00Z","66.23","33.77","1.9612"
"2024-04-16T18:45:00Z","66.3","33.7","1.9674"
"2024-04-16T18:30:00Z","66.3","33.7","1.9674"
"2024-04-16T18:15:00Z","66.35","33.650000000000006","1.9718"
"2024-04-16T18:00:00Z","66.38","33.62","1.9744"
"2024-04-16T17:45:00Z","66.42","33.58","1.978"
"2024-04-16T17:30:00Z","66.75","33.25","2.0075"
"2024-04-16T17:15:00Z","67.05","32.95","2.0349"
"2024-04-16T17:00:00Z","67.24","32.76","2.0525"
"2024-04-16T16:45:00Z","67.16","32.84","2.0451"
"2024-04-16T16:30:00Z","67.0","33.0","2.0303"
"2024-04-16T16:15:00Z","67.21000000000001","32.79","2.0497"
"2024-04-16T16:00:00Z","67.25","32.75","2.0534"
"2024-04-16T15:45:00Z","67.04","32.96","2.034"
"2024-04-16T15:30:00Z","67.04","32.96","2.034"
"2024-04-16T15:15:00Z","67.02","32.98","2.0321"
"2024-04-16T15:00:00Z","67.0","33.0","2.0303"
"2024-04-16T14:45:00Z","66.97","33.03","2.0276"
"2024-04-16T14:30:00Z","65.95","34.050000000000004","1.9369"
"2024-04-16T14:15:00Z","66.47999999999999","33.52","1.9833"
"2024-04-16T14:00:00Z","66.79","33.21","2.0111"
"2024-04-16T13:45:00Z","65.99000000000001","34.01","1.9403"
"2024-04-16T13:30:00Z","65.72","34.28","1.9172"
"2024-04-16T13:15:00Z","65.93","34.07","1.9351"
"2024-04-16T13:00:00Z","66.24","33.76","1.9621"
"2024-04-16T12:45:00Z","66.5","33.5","1.9851"
"2024-04-16T12:30:00Z","66.58","33.42","1.9922"
"2024-04-16T12:15:00Z","66.61","33.39","1.9949"
"2024-04-16T12:00:00Z","67.05","32.95","2.0349"
"2024-04-16T11:45:00Z","66.97","33.03","2.0276"
"2024-04-16T11:30:00Z","67.16","32.84","2.0451"
"2024-04-16T11:15:00Z","67.43","32.57","2.0703"
"2024-04-16T11:00:00Z","67.65","32.35","2.0912"
"2024-04-16T10:45:00Z","67.91","32.09","2.1162"
"2024-04-16T10:30:00Z","66.86999999999999","33.129999999999995","2.0184"
"2024-04-16T10:15:00Z","65.27","34.73","1.8794"
"2024-04-16T10:00:00Z","65.36","34.64","1.8868"
"2024-04-16T09:45:00Z","65.41","34.589999999999996","1.891"
"2024-04-16T09:30:00Z","65.47","34.53","1.896"
"2024-04-16T09:15:00Z","65.46","34.54","1.8952"
"2024-04-16T09:00:00Z","65.31","34.69","1.8827"
"2024-04-16T08:45:00Z","65.48","34.52","1.8969"
"2024-04-16T08:30:00Z","65.57","34.43","1.9044"
"2024-04-16T08:15:00Z","65.97","34.03","1.9386"
"2024-04-16T08:00:00Z","66.29","33.71","1.9665"
"2024-04-16T07:45:00Z","66.4","33.6","1.9762"
"2024-04-16T07:30:00Z","66.75999999999999","33.239999999999995","2.0084"
"2024-04-16T07:15:00Z","66.77","33.23","2.0093"
"2024-04-16T07:00:00Z","66.75","33.25","2.0075"
"2024-04-16T06:45:00Z","66.61","33.39","1.9949"
"2024-04-16T06:30:00Z","66.67999999999999","33.32","2.0012"
"2024-04-16T06:15:00Z","66.5","33.5","1.9851"
"2024-04-16T06:00:00Z","66.51","33.489999999999995","1.986"
"2024-04-16T05:45:00Z","66.8","33.2","2.012"
"2024-04-16T05:30:00Z","66.88","33.12","2.0193"
"2024-04-16T05:15:00Z","66.79","33.21","2.0111"
"2024-04-16T05:00:00Z","66.86999999999999","33.129999999999995","2.0184"
"2024-04-16T04:45:00Z","66.84","33.160000000000004","2.0157"
"2024-04-16T04:30:00Z","67.14","32.86","2.0432"
"2024-04-16T04:15:00Z","67.21000000000001","32.79","2.0497"
"2024-04-16T04:00:00Z","66.92","33.08","2.023"
"2024-04-16T03:45:00Z","66.79","33.21","2.0111"
"2024-04-16T03:30:00Z","66.32000000000001","33.68","1.9691"
"2024-04-16T03:15:00Z","66.62","33.379999999999995","1.9958"
"2024-04-16T03:00:00Z","67.44","32.56","2.0713"
"2024-04-16T02:45:00Z","68.92","31.080000000000002","2.2175"
"2024-04-16T02:30:00Z","68.77","31.230000000000004","2.202"
"2024-04-16T02:15:00Z","68.87","31.130000000000003","2.2123"
"2024-04-16T02:00:00Z","68.06","31.94","2.1309"
"2024-04-16T01:45:00Z","67.96","32.04","2.1211"
"2024-04-16T01:30:00Z","67.75999999999999","32.24","2.1017"
"2024-04-16T01:15:00Z","68.35","31.65","2.1596"
"2024-04-16T01:00:00Z","68.32000000000001","31.680000000000003","2.1566"
"2024-04-16T00:45:00Z","68.31","31.69","2.1556"
"2024-04-16T00:30:00Z","68.43","31.569999999999997","2.1676"
"2024-04-16T00:15:00Z","68.44","31.56","2.1686"
"2024-04-16T00:00:00Z","68.46","31.540000000000003","2.1706"
"2024-04-15T23:45:00Z","68.38","31.619999999999997","2.1626"
"2024-04-15T23:30:00Z","68.27","31.730000000000004","2.1516"
"2024-04-15T23:15:00Z","68.31","31.69","2.1556"
"2024-04-15T23:00:00Z","68.17","31.830000000000002","2.1417"
"2024-04-15T22:45:00Z","68.0","32.0","2.125"
"2024-04-15T22:30:00Z","67.65","32.35","2.0912"
"2024-04-15T22:15:00Z","67.38","32.62","2.0656"
"2024-04-15T22:00:00Z","67.49000000000001","32.51","2.076"
"2024-04-15T21:45:00Z","67.11","32.89","2.0404"
"2024-04-15T21:30:00Z","67.0","33.0","2.0303"
"2024-04-15T21:15:00Z","66.9","33.1","2.0211"
"2024-04-15T21:00:00Z","66.78","33.22","2.0102"
"2024-04-15T20:45:00Z","66.74","33.26","2.0066"
"2024-04-15T20:30:00Z","66.74","33.26","2.0066"
"2024-04-15T20:15:00Z","66.84","33.160000000000004","2.0157"
"2024-04-15T20:00:00Z","66.86999999999999","33.129999999999995","2.0184"
"2024-04-15T19:45:00Z","66.72","33.28","2.0048"
"2024-04-15T19:30:00Z","66.71000000000001","33.29","2.0039"
"2024-04-15T19:15:00Z","66.4","33.6","1.9762"
"2024-04-15T19:00:00Z","65.41","34.589999999999996","1.891"
"2024-04-15T18:45:00Z","65.2","34.8","1.8736"
"2024-04-15T18:30:00Z","65.29","34.71","1.881"
"2024-04-15T18:15:00Z","65.25999999999999","34.74","1.8785"
"2024-04-15T18:00:00Z","65.3","34.699999999999996","1.8818"
"2024-04-15T17:45:00Z","65.02","34.98","1.8588"
"2024-04-15T17:30:00Z","64.92","35.08","1.8506"
"2024-04-15T17:15:00Z","64.42","35.58","1.8106"
"2024-04-15T17:00:00Z","64.60000000000001","35.4","1.8249"
"2024-04-15T16:45:00Z","64.55","35.449999999999996","1.8209"
"2024-04-15T16:30:00Z","64.42999999999999","35.57","1.8114"
"2024-04-15T16:15:00Z","64.52","35.480000000000004","1.8185"
"2024-04-15T16:00:00Z","64.51","35.49","1.8177"
"2024-04-15T15:45:00Z","64.52","35.480000000000004","1.8185"
"2024-04-15T15:30:00Z","64.57000000000001","35.43","1.8225"
"2024-04-15T15:15:00Z","64.17","35.83","1.791"
"2024-04-15T15:00:00Z","63.04","36.96","1.7056"
"2024-04-15T14:45:00Z","62.23","37.769999999999996","1.6476"
"2024-04-15T14:30:00Z","62.029999999999994","37.97","1.6337"
"2024-04-15T14:15:00Z","61.61","38.39","1.6048"
"2024-04-15T14:00:00Z","61.33","38.67","1.586"
"2024-04-15T13:45:00Z","61.28","38.72","1.5826"
"2024-04-15T13:30:00Z","61.58","38.42","1.6028"
"2024-04-15T13:15:00Z","61.519999999999996","38.48","1.5988"
"2024-04-15T13:00:00Z","61.51","38.49","1.5981"
"2024-04-15T12:45:00Z","61.53999999999999","38.46","1.6001"
"2024-04-15T12:30:00Z","61.35","38.65","1.5873"
"2024-04-15T12:15:00Z","61.28","38.72","1.5826"
"2024-04-15T12:00:00Z","60.95","39.050000000000004","1.5608"
"2024-04-15T11:45:00Z","60.81999999999999","39.18","1.5523"
"2024-04-15T11:30:00Z","60.86","39.14","1.5549"
"2024-04-15T11:15:00Z","60.62","39.379999999999995","1.5394"
"2024-04-15T11:00:00Z","60.74","39.26","1.5471"
"2024-04-15T10:45:00Z","60.629999999999995","39.37","1.54"
"2024-04-15T10:30:00Z","60.650000000000006","39.35","1.5413"
"2024-04-15T10:15:00Z","60.699999999999996","39.300000000000004","1.5445"
"2024-04-15T10:00:00Z","60.660000000000004","39.34","1.5419"
"2024-04-15T09:45:00Z","60.760000000000005","39.24","1.5484"
"2024-04-15T09:30:00Z","60.91","39.09","1.5582"
"2024-04-15T09:15:00Z","61.12","38.879999999999995","1.572"
"2024-04-15T09:00:00Z","61.21","38.79","1.578"
"2024-04-15T08:45:00Z","61.38","38.62","1.5893"
"2024-04-15T08:30:00Z","61.57","38.43","1.6021"
"2024-04-15T08:15:00Z","61.550000000000004","38.45","1.6008"
"2024-04-15T08:00:00Z","61.49","38.51","1.5967"
"2024-04-15T07:45:00Z","61.61","38.39","1.6048"
"2024-04-15T07:30:00Z","61.919999999999995","38.080000000000005","1.6261"
"2024-04-15T07:15:00Z","62.08","37.92","1.6371"
"2024-04-15T07:00:00Z","62.72","37.28","1.6824"
"2024-04-15T06:45:00Z","62.870000000000005","37.13","1.6932"
"2024-04-15T06:30:00Z","63.339999999999996","36.66","1.7278"
"2024-04-15T06:15:00Z","63.44","36.559999999999995","1.7352"
"2024-04-15T06:00:00Z","64.32","35.68","1.8027"
"2024-04-15T05:45:00Z","64.34","35.66","1.8043"
"2024-04-15T05:30:00Z","63.949999999999996","36.05","1.7739"
"2024-04-15T05:15:00Z","63.800000000000004","36.199999999999996","1.7624"
"2024-04-15T05:00:00Z","63.71","36.29","1.7556"
"2024-04-15T04:45:00Z","63.92","36.08","1.7716"
"2024-04-15T04:30:00Z","63.849999999999994","36.15","1.7663"
"2024-04-15T04:15:00Z","63.72","36.28","1.7563"
"2024-04-15T04:00:00Z","62.019999999999996","37.980000000000004","1.633"
"2024-04-15T03:45:00Z","62.01","37.99","1.6323"
"2024-04-15T03:30:00Z","61.91","38.09","1.6254"
"2024-04-15T03:15:00Z","61.78","38.22","1.6164"
"2024-04-15T03:00:00Z","61.550000000000004","38.45","1.6008"
"2024-04-15T02:45:00Z","61.45","38.550000000000004","1.594"
"2024-04-15T02:30:00Z","61.5","38.5","1.5974"
"2024-04-15T02:15:00Z","61.58","38.42","1.6028"
"2024-04-15T02:00:00Z","61.68","38.32","1.6096"
"2024-04-15T01:45:00Z","60.85","39.15","1.5543"
"2024-04-15T01:30:00Z","60.870000000000005","39.129999999999995","1.5556"
"2024-04-15T01:15:00Z","60.419999999999995","39.58","1.5265"
"2024-04-15T01:00:00Z","60.62","39.379999999999995","1.5394"
"2024-04-15T00:45:00Z","60.650000000000006","39.35","1.5413"
"2024-04-15T00:30:00Z","60.83","39.17","1.553"
"2024-04-15T00:15:00Z","61.49","38.51","1.5967"
"2024-04-15T00:00:00Z","61.51","38.49","1.5981"
"2024-04-14T23:45:00Z","61.73","38.269999999999996","1.613"
"2024-04-14T23:30:00Z","61.839999999999996","38.16","1.6205"
"2024-04-14T23:15:00Z","61.41","38.59","1.5913"
"2024-04-14T23:00:00Z","61.5","38.5","1.5974"
"2024-04-14T22:45:00Z","61.41","38.59","1.5913"
"2024-04-14T22:30:00Z","61.58","38.42","1.6028"
"2024-04-14T22:15:00Z","61.809999999999995","38.190000000000005","1.6185"
"2024-04-14T22:00:00Z","61.9","38.1","1.6247"
"2024-04-14T21:45:00Z","61.67","38.33","1.6089"
"2024-04-14T21:30:00Z","61.58","38.42","1.6028"
"2024-04-14T21:15:00Z","61.39","38.61","1.59"
"2024-04-14T21:00:00Z","61.21","38.79","1.578"
"2024-04-14T20:45:00Z","60.99","39.01","1.5634"
"2024-04-14T20:30:00Z","61.050000000000004","38.95","1.5674"
"2024-04-14T20:15:00Z","61.01","38.99","1.5648"
"2024-04-14T20:00:00Z","60.96","39.04","1.5615"
"2024-04-14T19:45:00Z","60.86","39.14","1.5549"
"2024-04-14T19:30:00Z","60.83","39.17","1.553"
"2024-04-14T19:15:00Z","60.64000000000001","39.36","1.5407"
"2024-04-14T19:00:00Z","60.4","39.6","1.5253"
"2024-04-14T18:45:00Z","60.540000000000006","39.46","1.5342"
"2024-04-14T18:30:00Z","61.27","38.73","1.582"
"2024-04-14T18:15:00Z","61.57","38.43","1.6021"
"2024-04-14T18:00:00Z","61.42999999999999","38.57","1.5927"
"2024-04-14T17:45:00Z","61.56","38.440000000000005","1.6015"
"2024-04-14T17:30:00Z","61.61","38.39","1.6048"
"2024-04-14T17:15:00Z","60.85","39.15","1.5543"
"2024-04-14T17:00:00Z","59.830000000000005","40.17","1.4894"
"2024-04-14T16:45:00Z","59.96","40.04","1.4975"
"2024-04-14T16:30:00Z","60.28","39.72","1.5176"
"2024-04-14T16:15:00Z","61.06","38.940000000000005","1.5681"
"2024-04-14T16:00:00Z","61.150000000000006","38.85","1.574"
"2024-04-14T15:45:00Z","61.260000000000005","38.74","1.5813"
"2024-04-14T15:30:00Z","61.260000000000005","38.74","1.5813"
"2024-04-14T15:15:00Z","61.21","38.79","1.578"
"2024-04-14T15:00:00Z","61.050000000000004","38.95","1.5674"
"2024-04-14T14:45:00Z","60.85","39.15","1.5543"
"2024-04-14T14:30:00Z","60.099999999999994","39.900000000000006","1.5063"
"2024-04-14T14:15:00Z","60.040000000000006","39.96","1.5025"
"2024-04-14T14:00:00Z","59.96","40.04","1.4975"
"2024-04-14T13:45:00Z","60.06","39.94","1.5038"
"2024-04-14T13:30:00Z","60.19","39.81","1.5119"
"2024-04-14T13:15:00Z","60.24","39.76","1.5151"
"2024-04-14T13:00:00Z","60.440000000000005","39.56","1.5278"
"2024-04-14T12:45:00Z","60.46","39.54","1.5291"
"2024-04-14T12:30:00Z","60.58","39.42","1.5368"
"2024-04-14T12:15:00Z","60.85","39.15","1.5543"
"2024-04-14T12:00:00Z","60.96","39.04","1.5615"
"2024-04-14T11:45:00Z","60.84","39.160000000000004","1.5536"
"2024-04-14T11:30:00Z","60.88","39.12","1.5562"
"2024-04-14T11:15:00Z","60.660000000000004","39.34","1.5419"
"2024-04-14T11:00:00Z","60.88","39.12","1.5562"
"2024-04-14T10:45:00Z","60.96","39.04","1.5615"
"2024-04-14T10:30:00Z","60.99","39.01","1.5634"
"2024-04-14T10:15:00Z","61.07","38.93","1.5687"
"2024-04-14T10:00:00Z","61.09","38.91","1.57"
"2024-04-14T09:45:00Z","61.199999999999996","38.800000000000004","1.5773"
"2024-04-14T09:30:00Z","61.339999999999996","38.66","1.5867"
"2024-04-14T09:15:00Z","61.58","38.42","1.6028"
"2024-04-14T09:00:00Z","61.660000000000004","38.34","1.6082"
"2024-04-14T08:45:00Z","61.82","38.18","1.6192"
"2024-04-14T08:30:00Z","62.1","37.9","1.6385"
"2024-04-14T08:15:00Z","62.160000000000004","37.84","1.6427"
"2024-04-14T08:00:00Z","62.150000000000006","37.85","1.642"
"2024-04-14T07:45:00Z","62.27","37.730000000000004","1.6504"
"2024-04-14T07:30:00Z","62.31","37.69","1.6532"
"2024-04-14T07:15:00Z","62.580000000000005","37.419999999999995","1.6724"
"2024-04-14T07:00:00Z","62.629999999999995","37.37","1.6759"
"2024-04-14T06:45:00Z","63.56","36.44","1.7442"
"2024-04-14T06:30:00Z","63.660000000000004","36.34","1.7518"
"2024-04-14T06:15:00Z","63.739999999999995","36.26","1.7579"
"2024-04-14T06:00:00Z","64.12","35.88","1.7871"
"2024-04-14T05:45:00Z","64.24","35.76","1.7964"
"2024-04-14T05:30:00Z","64.19","35.809999999999995","1.7925"
"2024-04-14T05:15:00Z","64.33","35.67","1.8035"
"2024-04-14T05:00:00Z","64.14999999999999","35.85","1.7894"
"2024-04-14T04:45:00Z","64.21","35.79","1.7941"
"2024-04-14T04:30:00Z","64.57000000000001","35.43","1.8225"
"2024-04-14T04:15:00Z","64.42","35.58","1.8106"
"2024-04-14T04:00:00Z","64.45","35.55","1.8129"
"2024-04-14T03:45:00Z","65.0","35.0","1.8571"
"2024-04-14T03:30:00Z","65.03999999999999","34.96","1.8604"
"2024-04-14T03:15:00Z","65.51","34.489999999999995","1.8994"
"2024-04-14T03:00:00Z","65.67","34.33","1.9129"
"2024-04-14T02:45:00Z","65.69","34.31","1.9146"
"2024-04-14T02:30:00Z","65.73","34.27","1.918"
"2024-04-14T02:15:00Z","65.71000000000001","34.29","1.9163"
"2024-04-14T02:00:00Z","65.63","34.37","1.9095"
"2024-04-14T01:45:00Z","65.68","34.32","1.9138"
"2024-04-14T01:30:00Z","65.64999999999999","34.35","1.9112"
"2024-04-14T01:15:00Z","65.49000000000001","34.510000000000005","1.8977"
"2024-04-14T01:00:00Z","65.3","34.699999999999996","1.8818"
"2024-04-14T00:45:00Z","65.31","34.69","1.8827"
"2024-04-14T00:30:00Z","65.16999999999999","34.83","1.8711"
"2024-04-14T00:15:00Z","65.42","34.58","1.8918"
"2024-04-14T00:00:00Z","65.62","34.38","1.9087"
"2024-04-13T23:45:00Z","65.73","34.27","1.918"
"2024-04-13T23:30:00Z","65.67","34.33","1.9129"
"2024-04-13T23:15:00Z","65.82000000000001","34.18","1.9257"
"2024-04-13T23:00:00Z","66.12","33.879999999999995","1.9516"
"2024-04-13T22:45:00Z","67.09","32.910000000000004","2.0386"
"2024-04-13T22:30:00Z","66.69","33.31","2.0021"
"2024-04-13T22:15:00Z","66.71000000000001","33.29","2.0039"
"2024-04-13T22:00:00Z","66.91","33.09","2.0221"
"2024-04-13T21:45:00Z","66.67999999999999","33.32","2.0012"
"2024-04-13T21:30:00Z","66.7","33.300000000000004","2.003"
"2024-04-13T21:15:00Z","66.52","33.48","1.9869"
"2024-04-13T21:00:00Z","67.28","32.72","2.0562"
"2024-04-13T20:45:00Z","67.54","32.46","2.0807"
"2024-04-13T20:30:00Z","67.27","32.73","2.0553"
"2024-04-13T20:15:00Z","66.79","33.21","2.0111"
"2024-04-13T20:00:00Z","65.84","34.160000000000004","1.9274"
"2024-04-13T19:45:00Z","63.71","36.29","1.7556"
"2024-04-13T19:30:00Z","63.71","36.29","1.7556"
"2024-04-13T19:15:00Z","63.71","36.29","1.7556"
"2024-04-13T19:00:00Z","63.77","36.230000000000004","1.7601"
"2024-04-13T18:45:00Z","63.67","36.33","1.7525"
"2024-04-13T18:30:00Z","63.59","36.41","1.7465"
"2024-04-13T18:15:00Z","63.449999999999996","36.55","1.736"
"2024-04-13T18:00:00Z","63.43","36.57","1.7345"
"2024-04-13T17:45:00Z","63.22","36.78","1.7189"
"2024-04-13T17:30:00Z","62.99","37.01","1.702"
"2024-04-13T17:15:00Z","63.2","36.8","1.7174"
"2024-04-13T17:00:00Z","63.56","36.44","1.7442"
"2024-04-13T16:45:00Z","63.73","36.27","1.7571"
"2024-04-13T16:30:00Z","63.629999999999995","36.370000000000005","1.7495"
"2024-04-13T16:15:00Z","63.93","36.07","1.7724"
"2024-04-13T16:00:00Z","63.75999999999999","36.24","1.7594"
"2024-04-13T15:45:00Z","63.75999999999999","36.24","1.7594"
"2024-04-13T15:30:00Z","64.11","35.89","1.7863"
"2024-04-13T15:15:00Z","64.39","35.61","1.8082"
"2024-04-13T15:00:00Z","64.35","35.65","1.805"
"2024-04-13T14:45:00Z","64.39","35.61","1.8082"
"2024-04-13T14:30:00Z","64.56","35.44","1.8217"
"2024-04-13T14:15:00Z","64.57000000000001","35.43","1.8225"
"2024-04-13T14:00:00Z","64.61","35.39","1.8257"
"2024-04-13T13:45:00Z","64.52","35.480000000000004","1.8185"
"2024-04-13T13:30:00Z","64.5","35.5","1.8169"
"2024-04-13T13:15:00Z","64.3","35.699999999999996","1.8011"
"2024-04-13T13:00:00Z","64.55","35.449999999999996","1.8209"
"2024-04-13T12:45:00Z","64.58","35.42","1.8233"
"2024-04-13T12:30:00Z","64.51","35.49","1.8177"
"2024-04-13T12:15:00Z","64.47","35.53","1.8145"
"2024-04-13T12:00:00Z","64.71000000000001","35.29","1.8337"
"2024-04-13T11:45:00Z","64.8","35.199999999999996","1.8409"
"2024-04-13T11:30:00Z","64.82","35.18","1.8425"
"2024-04-13T11:15:00Z","65.01","34.99","1.858"
"2024-04-13T11:00:00Z","64.86","35.14","1.8458"
"2024-04-13T10:45:00Z","64.82","35.18","1.8425"
"2024-04-13T10:30:00Z","64.78","35.22","1.8393"
"2024-04-13T10:15:00Z","64.78","35.22","1.8393"
"2024-04-13T10:00:00Z","64.75","35.25","1.8369"
"2024-04-13T09:45:00Z","64.57000000000001","35.43","1.8225"
"2024-04-13T09:30:00Z","64.51","35.49","1.8177"
"2024-04-13T09:15:00Z","64.60000000000001","35.4","1.8249"
"2024-04-13T09:00:00Z","64.53999999999999","35.46","1.8201"
"2024-04-13T08:45:00Z","64.67","35.33","1.8305"
"2024-04-13T08:30:00Z","64.62","35.38","1.8265"
"2024-04-13T08:15:00Z","64.56","35.44","1.8217"
"2024-04-13T08:00:00Z","64.64999999999999","35.35","1.8289"
"2024-04-13T07:45:00Z","64.74","35.260000000000005","1.8361"
"2024-04-13T07:30:00Z","64.7","35.3","1.8329"
"2024-04-13T07:15:00Z","64.92","35.08","1.8506"
"2024-04-13T07:00:00Z","64.87","35.13","1.8466"
"2024-04-13T06:45:00Z","64.77000000000001","35.23","1.8385"
"2024-04-13T06:30:00Z","64.55","35.449999999999996","1.8209"
"2024-04-13T06:15:00Z","64.66","35.339999999999996","1.8297"
"2024-04-13T06:00:00Z","64.53","35.47","1.8193"
"2024-04-13T05:45:00Z","64.51","35.49","1.8177"
"2024-04-13T05:30:00Z","64.9","35.099999999999994","1.849"
"2024-04-13T05:15:00Z","64.97","35.03","1.8547"
"2024-04-13T05:00:00Z","64.8","35.199999999999996","1.8409"
"2024-04-13T04:45:00Z","66.27","33.73","1.9647"
"2024-04-13T04:30:00Z","66.14999999999999","33.85","1.9542"
"2024-04-13T04:15:00Z","66.14","33.86","1.9533"
"2024-04-13T04:00:00Z","66.3","33.7","1.9674"
"2024-04-13T03:45:00Z","66.28","33.72","1.9656"
"2024-04-13T03:30:00Z","66.29","33.71","1.9665"
"2024-04-13T03:15:00Z","66.25999999999999","33.739999999999995","1.9638"
"2024-04-13T03:00:00Z","66.06","33.94","1.9464"
"2024-04-13T02:45:00Z","67.84","32.16","2.1095"
"2024-04-13T02:30:00Z","67.9","32.1","2.1153"
"2024-04-13T02:15:00Z","67.74","32.26","2.0998"
"2024-04-13T02:00:00Z","67.45","32.550000000000004","2.0722"
"2024-04-13T01:45:00Z","66.10000000000001","33.900000000000006","1.9499"
